1657369800000,21488.26000000,21558.49000000,21472.72000000,21514.78000000,3702.06859000,1657371599999,79642123.87727050,69581,1857.87403000,39968327.18560090,0
1657371600000,21514.78000000,21625.92000000,21499.63000000,21600.51000000,4621.14193000,1657373399999,99705125.04524040,76168,2355.05964000,50812360.46148810,0
1657373400000,21600.51000000,21617.17000000,21517.16000000,21563.50000000,5776.35734000,1657375199999,124635355.17640610,79155,2908.56241000,62760582.52484880,0
1657375200000,21562.00000000,21717.62000000,21535.21000000,21653.71000000,5291.61740000,1657376999999,114500024.55439150,84643,2652.03811000,57377262.07585540,0
1657377000000,21652.85000000,21671.10000000,21563.50000000,21594.55000000,4422.69739000,1657378799999,95690885.23143180,72260,2185.88483000,47296636.41498230,0
1657378800000,21596.03000000,21649.51000000,21567.50000000,21643.53000000,3035.38360000,1657380599999,65619097.88267340,60264,1507.30192000,32585460.86141540,0
1657380600000,21642.86000000,21650.00000000,21536.98000000,21546.90000000,3544.83230000,1657382399999,76568815.20729030,70011,1783.28750000,38517437.71203580,0
1657382400000,21545.89000000,21610.99000000,21530.32000000,21581.13000000,2926.02299000,1657384199999,63127085.14683700,63350,1509.16131000,32558451.55838440,0
1657384200000,21581.13000000,21718.34000000,21574.34000000,21693.15000000,3708.91721000,1657385999999,80237612.06637320,69563,1883.16300000,40741459.51446850,0
1657386000000,21693.15000000,21744.98000000,21666.15000000,21699.37000000,3953.33043000,1657387799999,85800843.61616770,71557,1915.94778000,41582704.58238010,0
1657387800000,21699.37000000,21980.00000000,21693.56000000,21880.69000000,6097.39800000,1657389599999,133326150.05214870,105396,3163.90463000,69187032.25284090,0
1657389600000,21880.69000000,21896.30000000,21758.31000000,21827.30000000,3389.39536000,1657391399999,73969923.02150270,68050,1603.25971000,34989704.56087750,0
1657391400000,21826.68000000,21916.61000000,21734.76000000,21750.87000000,3235.70115000,1657393199999,70617011.76297040,69056,1581.97728000,34528426.98294980,0
1657393200000,21750.87000000,21771.71000000,21517.87000000,21598.18000000,3745.62391000,1657394999999,81036348.45260970,81094,1784.97004000,38616568.02790720,0
1657395000000,21596.86000000,21629.79000000,21563.69000000,21621.40000000,3008.69771000,1657396799999,65002238.35242050,61437,1508.27836000,32586375.35695360,0
1657396800000,21621.49000000,21638.49000000,21582.74000000,21628.41000000,2768.04123000,1657398599999,59849782.66230570,52625,1369.69260000,29615172.34493480,0
1657398600000,21628.41000000,21699.99000000,21628.41000000,21680.60000000,3321.23601000,1657400399999,71933440.14953470,57248,1671.26353000,36197101.20424390,0
1657400400000,21680.60000000,21728.77000000,21635.35000000,21709.98000000,2828.79994000,1657402199999,61364764.40615610,53127,1429.16121000,31003217.70156590,0
